company_name,service_category,certificate_number,found_website,email,phone,website_match_score,contact_score,final_confidence,status,notes
TRISENB OIL SERVICES NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8720,https://www.oisltdng.com/,info@oisltdng.com,234)8139732279,36.75,88.0,54.69,no_match,
TRIUMPH POWER AND GAS SYSTEMS LIMITED,Procurement and Supplies,NCEC/PS-C-5/9414,https://triumphpg.com/,info@triumphpg.com,0903 000 8674,93.33,86.0,90.76,auto_accept,
TRIUMPH POWER AND GAS SYSTEMS LIMITED,Non Moveable Assets,NCEC/DA-C-5/9537,https://triumphpg.com/,,,73.33,0.0,47.66,review_needed,
TRIUMPH SUPPLIES AND SERVICES NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8070,https://www.adexen.com/company/250402,,,42.5,10.0,31.12,no_match,
TROPIFIELD GLOBAL ENERGY LIMITED,Fabrication and Construction,NCEC/FC-C-5/6193,https://www.tropifieldglobal.com/,enquiries@tropifieldglobal.com,+234 (0) 810 451 2501,79.06,98.0,85.69,review_needed,
TROVE MAINTENANCE SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9079,https://www.trovemsl.com/,info@trovemsl.com,0903 002 9129,87.0,88.0,87.35,auto_accept,
TRU DELTA GLOBAL CONCEPTS LTD,Procurement and Supplies,NCEC/PS-C-5/8780,http://trudeltagc.com/,info@trudeltagc.com,+234 802 328 5110,50.13,98.0,66.88,no_match,
TRU ENERGY LTD,Procurement and Supplies,NCEC/PS-C-5/7412,https://www.businessenergyuk.com/gas-companies/tru-energy-ltd-9735909/,,,70.0,0.0,45.5,review_needed,
TRU ENERGY LTD,Quality Control Inspection and Testing,NCEC/QS-C-5/7953,https://www.businessenergyuk.com/gas-companies/tru-energy-ltd-9735909/,,,70.0,0.0,45.5,review_needed,
TRUE-BLUE ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/9451,https://www.trueblueenergy.com/,contact@trueblueenergy.com,+234 8140111069,87.86,98.0,91.41,auto_accept,
TRUE-BLUE ENERGY SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7369,https://www.trueblueenergy.com/,contact@trueblueenergy.com,+234 8140111069,87.86,98.0,91.41,auto_accept,
TRUE-BLUE ENERGY SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9149,https://www.trueblueenergy.com/,contact@trueblueenergy.com,+234 8140111069,92.86,98.0,94.66,auto_accept,
TRUE-BLUE ENERGY SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8838,https://www.trueblueenergy.com/,contact@trueblueenergy.com,+234 8140111069,82.86,98.0,88.16,auto_accept,
TRUMPEX TECHNICAL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9680,https://importkey.com/i/trumpex-international-limited,,,18.33,0.0,11.91,no_match,
TRUSTED LOGISTIC SERVICES PROVIDERS LIMITED,Non Moveable Assets,NCEC/DA-C-5/8797,http://www.trustedlogistics-unlimited.com/,,,39.17,0.0,25.46,no_match,
TSACHAL LIMITED,Consultancy Services,NCEC/CS-C-5/7268,https://www.tsachal.com/,info@tsachal.com,+234 701 047 1286,95.0,88.0,92.55,auto_accept,
TSEALICE GLOBAL SERVICES LTD,Procurement and Supplies,NCEC/PS-C-5/8173,https://www.lusha.com/company-search/telecommunications/63/nigeria/80/,,,28.1,0.0,18.27,no_match,
TULIP TOOLS AND SERVICES LIMITED,Services and Support,NCEC/SS-C-5/9470,https://tuliptoolsservices.com/,info@tuliptoolsservices.com,+234 (0) 809 292 7672,54.5,97.0,69.38,no_match,
TUNGSTEN ENERGY LIMITED,Consultancy Services,NCEC/CS-C-5/8984,https://www.tungstenenergy.co/,,,73.93,0.0,48.05,review_needed,
TURBO ENERGY LIMITED,Consultancy Services,NCEC/CS-C-5/9547,https://turboenergy.com/,info@turboenergy.com,+234 (0) 9 290 0130,93.64,88.0,91.67,auto_accept,
TUSORE LIMITED,Fabrication and Construction,NCEC/FC-C-5/5451,https://tusore.com/,,,80.0,0.0,52.0,auto_accept,
TUWAL LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8198,https://www.hobarkintl.com/tuwal-limited/,admin@hobarkintl.com,,81.07,60.0,73.7,auto_accept,
TW-TECH SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/8840,https://www.tw-techservices.com/,info@tw-techservices.com,08039467556,80.0,97.0,85.95,auto_accept,
U-LEAD MULTISERVICES LTD,Services and Support,NCEC/SS-C-5/8245,https://ulead-ms.com/,info@ulead-ms.com,+234 -706-719-9823,70.62,88.0,76.7,review_needed,
U. J. JOHNESS NIGERIA LTD,Non Moveable Assets,NCEC/DA-C-5/7342,https://www.yumpu.com/en/document/view/54950400/corporate-affairs-commission,support@yumpu.com,0 15503,23.57,97.0,49.27,no_match,
U. M. C. HASSIDI LIMITED,Procurement and Supplies,NCEC/PS-C-5/9389,https://ncc.gov.ng/industry/licensing/list-licensees,,,17.67,0.0,11.49,no_match,
UDJEMU GLOBAL RESOURCE LIMITED,Fabrication and Construction,NCEC/FC-C-5/8743,https://www.udemy.com/course/offshore-oil-and-gas-facility-construction/,,,24.84,0.0,16.15,no_match,
UDOKA BESTMAN INTERNATIONAL LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9113,http://udokabestman.com/,info@udokabestman.com,+234-8033073911,90.42,98.0,93.07,auto_accept,
UJAS INDUSTRIAL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9159,https://www.ujaas.com/,ujaas@ujaas.com,0 0 7773082000,13.52,88.0,39.59,no_match,
ULTINO RESOURCES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9650,http://www.ultinotechnologies.com/contact-us/,,,35.51,0.0,23.08,no_match,
Underwater Inspection Masters Limited,Quality Control Inspection and Testing,NCEC/QS-C-5/8083,https://www.zoominfo.com/c/underwater-inspection-masters-ltd/509936432,,,76.25,0.0,49.56,review_needed,
UNION ENERGY SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/8742,https://unionenergyng.com/,unionenergy@unionenergyng.com,+234) 8032-173-143,89.35,88.0,88.88,auto_accept,
UNION ENERGY SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8845,https://unionenergyng.com/,unionenergy@unionenergyng.com,+234) 8032-173-143,89.35,88.0,88.88,auto_accept,
UNION ENERGY SERVICES LIMITED,Services and Support,NCEC/SS-C-5/8523,https://unionenergyng.com/,unionenergy@unionenergyng.com,+234) 8032-173-143,89.35,88.0,88.88,auto_accept,
UNITECH DRILLING COMPANY LIMITED,Services and Support,NCEC/SS-C-5/9131,http://unitechenergies.com/about/index.html,info@unitechenergies.com,008 - 2026,62.88,96.0,74.47,review_needed,
UNITED INTEGRATED CONSTRUCTION LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9277,https://estateintel.com/app/directory/united-integrated-construction,,,81.52,0.0,52.99,auto_accept,
UNITED SERVICE FOR IMPORT AND TRADE LIMITED,Procurement and Supplies,NCEC/PS-C-5/9197,https://www.manpower.com.ng/company/302069/united-service-for-import-and-trade-limited,,,77.5,0.0,50.38,review_needed,
UNITERM NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8458,https://unitermintl.com/about,info@unitermintl.com,0815 277 8561,90.0,87.0,88.95,auto_accept,
UNITERM NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8535,https://unitermintl.com/about,info@unitermintl.com,0815 277 8561,100.0,87.0,95.45,auto_accept,
UNITOP CATERING SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9505,https://unitopservices.com/,,,57.5,0.0,37.38,no_match,
UNITOP INTERNATIONAL LIMITED,Non Moveable Assets,NCEC/DA-C-5/9658,https://unitopinternational.com/contact.html,,,84.21,0.0,54.74,auto_accept,
UNITTS SERVICES LIMITED,Services and Support,NCEC/SS-C-5/7595,https://unitts.com/,info@unittsgh.com,0) 531 648 168,57.5,78.0,64.67,no_match,
UNIVERSAL ESTRELLA INTERNATIONAL LIMITED,Procurement and Supplies,NCEC/PS-C-5/7277,https://universalestrella.com/contacts/,info@universalestrella.com,+234 (0) 806 390 0305,94.12,98.0,95.48,auto_accept,
UNIVERSAL ESTRELLA INTERNATIONAL LIMITED,Services and Support,NCEC/SS-C-5/7459,https://universalestrella.com/contacts/,info@universalestrella.com,+234 (0) 806 390 0305,94.12,98.0,95.48,auto_accept,
UNN CHEMICALS NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/6856,http://unnchemicalsnigeria.com/,info@unnchemicalsnigeria.com,,87.73,60.0,78.02,auto_accept,
UNSON TECHNICAL SERVICES LTD,Quality Control Inspection and Testing,NCEC/QS-C-5/9111,https://www.acronymfinder.com/United-Technical-&-Allied-Services-Ltd.-(Nigeria)-(UTAS).html,,,32.0,0.0,20.8,no_match,
UPLAND CONSULTING NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8007,https://uplandconsulting.com/,clientservices@uplandconsulting.com,,94.06,60.0,82.14,auto_accept,
URBANE THEMES & CO,Consultancy Services,NCEC/CS-C-5/7578,https://books.openedition.org/ifra/545?lang=en,info@ifra-nigeria.org,,35.13,40.0,36.83,no_match,
US-MEE GLOBAL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8087,https://mebs-global.com/about-mebs/,,03) 953-3900,46.72,25.0,39.12,no_match,
VAB ENERGY SERVICES LTD,Consultancy Services,NCEC/CS-C-5/8733,https://www.sgpbusiness.com/company/Vab-Services-Reno-Pte-Ltd,,,19.23,0.0,12.5,no_match,
VAGAN OIL AND GAS LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8848,https://vagangroup.com/,,,51.42,0.0,33.42,no_match,
VAGAN OIL AND GAS LIMITED,Consultancy Services,NCEC/CS-C-5/7790,https://vagangroup.com/,,,43.09,0.0,28.01,no_match,
VAGAN OIL AND GAS LIMITED,Fabrication and Construction,NCEC/FC-C-5/8777,https://vagangroup.com/,,,43.09,0.0,28.01,no_match,
VAGAN OIL AND GAS LIMITED,Non Moveable Assets,NCEC/DA-C-5/7877,https://vagangroup.com/,,,43.09,0.0,28.01,no_match,
VAGAN OIL AND GAS LIMITED,Procurement and Supplies,NCEC/PS-C-5/7861,https://vagangroup.com/about-us/,,,58.09,0.0,37.76,no_match,
VAGAN OIL AND GAS LIMITED,Services and Support,NCEC/SS-C-5/8237,https://vagangroup.com/,,,43.09,0.0,28.01,no_match,
VALENCE-TECH.INTEGRATED SERVICES LTD,Consultancy Services,NCEC/CS-C-5/8520,https://valencetechgroup.com/,info@valencetechgroup.com,0123 567 8901,69.29,98.0,79.34,review_needed,
VALLEY RIDGE ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7361,https://www.valleyridgeenergy.com/,,+2349 094 441 275,70.74,35.0,58.23,review_needed,
VALLEY RIDGE ENERGY SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/4672,https://www.manpower.com.ng/company/303863/valley-ridge-energy-services-limited,,,76.92,0.0,50.0,review_needed,
VALLEY RIDGE ENERGY SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7913,https://www.manpower.com.ng/company/303863/valley-ridge-energy-services-limited,,,76.92,0.0,50.0,review_needed,
Value Prime Solutions Limited,Non Moveable Assets,NCEC/DA-C-5/8750,https://www.vpsolutionslimited.com/,,,70.0,0.0,45.5,review_needed,
VANE PARTNERS LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7591,https://vanepartners.org/,service@vanepartners.org,+234 (705) 499-6504,93.75,98.0,95.24,auto_accept,
VANJES & ELIAT LIMITED,Procurement and Supplies,NCEC/PS-C-5/9058,https://vanjeseliat.com/,vanjeseliat@gmail.com,+234 (0) 803 816 3390,88.64,68.0,81.42,auto_accept,
VANJESSY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7978,https://oisservices.com/en,,,24.06,0.0,15.64,no_match,
VANLISA VENTURES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7333,https://vanlisaventures.com/,info@vanlisaventures.com,+234 810 770 0102,79.0,98.0,85.65,review_needed,
VANLISA VENTURES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7955,https://vanlisaventures.com/,info@vanlisaventures.com,+234 810 770 0102,76.5,98.0,84.03,review_needed,
VASCON SOLUTIONS DEVELOPEMNT AND MULTI-SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/8655,https://vasconsolutions.com/,info@vasconsolutions.com,+234-1-6310963,45.29,88.0,60.24,no_match,
VAUGHN ENERGY SERVICES LIMITED,Services and Support,NCEC/SS-C-5/8311,https://vaughn.com.ng/,babs@vaughn.com.ng,+234 803 350 9640,90.0,88.0,89.3,auto_accept,
VEDRA TRADE SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7995,https://www.exporthub.com/vedra-trade-services-ltd/,,,75.62,0.0,49.15,review_needed,
VEEROIT INTERNATIONAL LIMITED,Procurement and Supplies,NCEC/PS-C-5/8189,,,,0.0,0.0,0.0,no_match,
VENOPSTRA ENERGY SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7405,https://www.nogenergydirectory.com/,info@nogenergydirectory.com,+234-8150205130,37.18,88.0,54.97,no_match,
VENTRY CONSULTANTS LIMITED,Consultancy Services,NCEC/CS-C-5/8430,https://ventryconsultants.com/,hartm@ventryconsultants.com,+234 (0) 803 339 1233,94.12,88.0,91.98,auto_accept,
VENTURER ENERGY CONTRACTING COMPANY LTD,Quality Control Inspection and Testing,NCEC/QS-C-5/8397,https://www.venturerenergy.com/,,,73.93,0.0,48.05,review_needed,
VERITY GEOSOLUTIONS LTD,Consultancy Services,NCEC/CS-C-5/9333,https://veritygeo.com/,,,88.33,10.0,60.91,auto_accept,
VERTEVILLE ENERGY COMPANY LIMITED,Fabrication and Construction,NCEC/FC-C-5/4352,https://www.vertevilleenergy.com/,,,84.06,0.0,54.64,auto_accept,
VERTEVILLE ENERGY COMPANY LIMITED,Non Moveable Assets,NCEC/DA-C-4/8534,https://www.vertevilleenergy.com/,,,84.06,0.0,54.64,auto_accept,
VERTEVILLE ENERGY COMPANY LIMITED,Procurement and Supplies,NCEC/PS-C-5/8363,https://www.vertevilleenergy.com/,,,84.06,0.0,54.64,auto_accept,
VHELBHERG IMPERIAL HOTELS LIMITED,Non Moveable Assets,NCEC/DA-C-5/8579,https://www.vhelbhergimperialhotel.com/,vhelbhergimperialhotel@yahoo.com,+234 803 272 4646,42.88,78.0,55.17,no_match,
VHELBHERG INTERNATIONAL LIMITED,Consultancy Services,NCEC/CS-C-5/9185,https://vhelbherg.com/,info@vhelbherg.com,+234-803-339-1354,90.0,98.0,92.8,auto_accept,
VHELBHERG INTERNATIONAL LIMITED,Fabrication and Construction,NCEC/FC-C-5/5020,https://vhelbherg.com/,info@vhelbherg.com,+234-803-339-1354,95.0,98.0,96.05,auto_accept,
VHELBHERG INTERNATIONAL LIMITED,Procurement and Supplies,NCEC/PS-C-5/9452,https://vhelbherg.com/,info@vhelbherg.com,+234-803-339-1354,90.0,98.0,92.8,auto_accept,
VHELBHERG INTERNATIONAL LIMITED,Services and Support,NCEC/SS-C-5/8675,https://vhelbherg.com/,info@vhelbherg.com,+234-803-339-1354,95.0,98.0,96.05,auto_accept,
VHELBHERG INTERNATIONAL LIMITED,Services and Support,NCEC/SS-C-5/8748,https://vhelbherg.com/,info@vhelbherg.com,+234-803-339-1354,95.0,98.0,96.05,auto_accept,
VICBRIGGS NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/9033,https://vicbriggs.com/,info@vicbriggs.com,,95.0,60.0,82.75,auto_accept,
VICBRIGGS NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9003,https://vicbriggs.com/,info@vicbriggs.com,,91.67,60.0,80.59,auto_accept,
VICBRIGGS NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8843,https://vicbriggs.com/,info@vicbriggs.com,,90.0,60.0,79.5,auto_accept,
VICBRIGGS NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8817,https://vicbriggs.com/,info@vicbriggs.com,,90.0,60.0,79.5,auto_accept,
VICBRIGGS NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8734,https://vicbriggs.com/,info@vicbriggs.com,,95.0,60.0,82.75,auto_accept,
VICBRIGGS NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9022,https://vicbriggs.com/,info@vicbriggs.com,,95.0,60.0,82.75,auto_accept,
VICO CORPORATE GLOBAL VENTURE LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8024,https://vico.com/,support@vico.com,0 (734) 453-3777,26.52,88.0,48.04,no_match,
VICO GLOBAL RESOURCES LTD,Procurement and Supplies,NCEC/PS-C-5/8641,https://www.globaltoysandgames.com/johnnyvico.co,,,29.19,0.0,18.97,no_match,
VICTONJO INTERNATIONAL NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/7461,https://vicbriggs.com/,info@vicbriggs.com,,44.86,60.0,50.16,no_match,
VICTONJO INTERNATIONAL NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7392,https://vicbriggs.com/,info@vicbriggs.com,,41.52,60.0,47.99,no_match,
VINA GAS & POWER LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8218,https://www.vinagaspower.com/,,+234 811 670 5957,85.83,25.0,64.54,auto_accept,
VINOT OIL AND GAS NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7416,https://www.vine.com.ng/who_we_are.php,,,41.07,0.0,26.7,no_match,
VINOT OIL AND GAS NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/7180,https://www.vine.com.ng/who_we_are.php,,,41.07,0.0,26.7,no_match,
VIRGO288 NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8459,https://www.virgo288.com/,info@virgo288.com,234-803-3412-407,90.0,98.0,92.8,auto_accept,
VIRGO288 NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8004,https://www.virgo288.com/,info@virgo288.com,234-803-3412-407,95.0,98.0,96.05,auto_accept,
VIRMAC ENERGY SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9409,https://www.vicomenergy.com/niger/,inquiry@vicomenergy.com,024-12-27,26.18,88.0,47.82,no_match,
VIRSCOP LIMITED,Consultancy Services,NCEC/CS-C-5/8419,https://www.virapapers.com/,info@viramsun.com,+234 (0)1 631 1700,20.35,78.0,40.53,no_match,
VISHPRO LOGISTICS LIMITED,Procurement and Supplies,NCEC/PS-C-5/7791,https://www.vishprologistics.com/,info@vishprologistics.com,08039778049 08028295007,79.06,78.0,78.69,review_needed,
VISSMOT NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5797,https://www.vissmot-ng.com/vissmot-services,,,67.5,0.0,43.88,review_needed,
VIV LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8002,http://vivlimited.com/,info@vivlimited.com,+234 (0) 803 454 5821,91.67,88.0,90.39,auto_accept,
VIVI MYK CIVIL ENGINEERING AND MAINTENANCE LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8773,http://vivimykengineering.com/,info@vivimykengineering.com,+234 8143 1625 16,50.83,88.0,63.84,no_match,
VIVYKEN COMPANY NIG LTD,Non Moveable Assets,NCEC/DA-C-5/9659,,,,0.0,0.0,0.0,no_match,
VM OILTOOLS SERVICES LTD,Services and Support,NCEC/SS-C-5/7971,http://www.vmoiltools.com/,info@vmoiltools.com,+234 (0) 90 81319402,66.0,98.0,77.2,review_needed,
VOKE ENGINEERING SERVICE LIMITED,Consultancy Services,NCEC/CS-C-5/9685,https://www.vokeengineering.com/,voke@vokeengineering.com,+234 8035500117 166,56.5,98.0,71.03,no_match,
VOKE ENGINEERING SERVICE LIMITED,Procurement and Supplies,NCEC/PS-C-5/9024,https://www.vokeengineering.com/about-2/,,+234 8035500117 166,56.5,35.0,48.98,no_match,
VONNIE VISION EYE CARE CONSULTANTS LIMITED,Non Moveable Assets,NCEC/DA-C-5/7780,https://vonnievision.org,info@vonnievision.org,+2348166149220,83.75,88.0,85.24,auto_accept,
VOUTCH-TEK SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/5017,https://tekservicesllc.com/,,,26.15,0.0,17.0,no_match,
VOUTCH-TEK SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7802,https://careers.tek-experts.com/nigeria,,,23.85,10.0,19.0,no_match,
VURIN LIMITED,Fabrication and Construction,NCEC/FC-C-5/5136,https://vuringroup.com/,contactus@vuringroup.com,,85.0,60.0,76.25,auto_accept,
VURIN LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8587,https://vuringroup.com/,contactus@vuringroup.com,,88.33,60.0,78.41,auto_accept,
VURIN LIMITED,Consultancy Services,NCEC/CS-C-5/9415,https://vuringroup.com/,contactus@vuringroup.com,,90.0,60.0,79.5,auto_accept,
VURIN LIMITED,Manufacturing and Related Services,NCEC/MS-C-4/9043,https://vuringroup.com/,contactus@vuringroup.com,,88.33,60.0,78.41,auto_accept,
VURIN LIMITED,Non Moveable Assets,NCEC/DA-C-5/9526,https://vuringroup.com/,contactus@vuringroup.com,,85.0,60.0,76.25,auto_accept,
VURIN LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8704,https://vuringroup.com/,contactus@vuringroup.com,,87.5,60.0,77.88,auto_accept,
WAAL ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/8266,https://www.waalenergy.com/,info@waalenergy.com,+234-814-521-7983,88.5,77.0,84.47,auto_accept,
WAARITH CONSULTING LIMITED,Non Moveable Assets,NCEC/DA-C-5/8238,https://www.zoominfo.com/c/waarith-consulting-ltd/346597411,,,75.62,0.0,49.15,review_needed,
WAEP NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8098,https://www.waepnigeria.com/about/,info@waepnigeria.com,+234 701 173 3025,95.0,96.0,95.35,auto_accept,
WAIKUS OIL & GAS NIG LTD,Non Moveable Assets,NCEC/DA-C-5/8171,https://www.scribd.com/doc/38071663/List-of-Oil-Gas-Companies-in-Nigeria,,,30.83,0.0,20.04,no_match,
WARLBOGA INTEGRATED SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7556,https://warlboga.com/about-us/hsse,info@warlboga.com,+234 7066895595,90.0,87.0,88.95,auto_accept,
WARTADEF LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8392,https://wartadeflimited.com/,,,78.33,0.0,50.91,review_needed,
WASCO OIL SERVICE COMPANY NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8460,https://www.eximpedia.app/country/nigeria-importer/wasco-oil-service-company-nig-limited,,,76.0,0.0,49.4,review_needed,
WATERGATE TECHNICAL SERVICES LIMITED,Services and Support,NCEC/SS-C-5/9351,https://wttssgroup.com/,ops@watergatetechnical.com,+234 (0) 8023571850,63.5,66.0,64.38,review_needed,
WATINI ENGINEERING AND CONSTRUCTION LIMITED,Fabrication and Construction,NCEC/FC-C-5/5758,https://www.myjobmag.com/jobs/jobs-at-watini-engineering-and-construction-limited,services@myjobmag.com,,78.0,60.0,71.7,review_needed,
WATINI ENGINEERING AND CONSTRUCTION LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8625,https://www.myjobmag.com/jobs/jobs-at-watini-engineering-and-construction-limited,services@myjobmag.com,,73.0,60.0,68.45,review_needed,
WAX LOGISTICS LTD,Non Moveable Assets,NCEC/DA-C-5/8863,https://www.waxng.com/,info@waxng.com,+234 806 699 0308,81.25,98.0,87.11,auto_accept,
WEAM AND COMPANY NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/9112,https://www.weamandcompany.com/,info@weamandcompany.com,+234 818 152 7677 12,89.0,96.0,91.45,auto_accept,
WEATHERFORD NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8783,https://upstreamnigeria.com/weatherford/,,,80.71,10.0,55.96,auto_accept,
